sample_id,case_id,split,prefix_end_index,prefix_length,current_event,next_activity,is_terminal_prefix,remaining_time_seconds,outcome_label,outcome_label_id,remaining_time_norm,next_activity_id
4153,Case1795,train,3,4,J,B,False,1296016.0,risk_high,0,-0.7043681744010544,1
4154,Case1795,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4155,Case1796,train,0,1,A,L,False,3630168.0,risk_normal,1,0.8168191050026646,12
4156,Case1796,train,1,2,L,N,False,3618785.0,risk_normal,1,0.8094007043151976,14
4157,Case1796,train,2,3,N,L,False,3197488.0,risk_normal,1,0.5348377635765702,12
4158,Case1796,train,3,4,L,J,False,3197441.0,risk_normal,1,0.5348071332653772,10
4159,Case1796,train,4,5,J,B,False,1296014.0,risk_normal,1,-0.704369477818552,1
4160,Case1796,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4161,Case1797,test,0,1,A,L,False,3874030.0,risk_normal,1,0.9757461038998873,12
4162,Case1797,test,1,2,L,J,False,3804341.0,risk_normal,1,0.9303291729055193,10
4163,Case1797,test,2,3,J,B,False,3694122.0,risk_normal,1,0.8584984863227267,1
4164,Case1797,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4165,Case1798,test,0,1,A,L,False,4764798.0,risk_high,0,1.556267402641311,12
4166,Case1798,test,1,2,L,C,False,4764013.0,risk_high,0,1.5557558112735115,2
4167,Case1798,test,2,3,C,J,False,4764005.0,risk_high,0,1.5557505976035213,10
4168,Case1798,test,3,4,J,B,False,1292412.0,risk_high,0,-0.7067169327316906,1
4169,Case1798,test,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4170,Case1799,test,0,1,A,L,False,3306425.0,risk_normal,1,0.6058329595434151,12
4171,Case1799,test,1,2,L,H,False,3111498.0,risk_normal,1,0.47879732826819027,8
4172,Case1799,test,2,3,H,J,False,2616515.0,risk_normal,1,0.15621257666628469,10
4173,Case1799,test,3,4,J,B,False,1296011.0,risk_normal,1,-0.7043714329447983,1
4174,Case1799,test,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4175,Case18,train,0,1,A,L,False,2827010.0,risk_normal,1,0.2933940097426592,12
4176,Case18,train,1,2,L,J,False,1365538.0,risk_normal,1,-0.6590600787677343,10
4177,Case18,train,2,3,J,B,False,1292421.0,risk_normal,1,-0.7067110673529514,1
4178,Case18,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4179,Case180,train,0,1,A,L,False,3805634.0,risk_normal,1,0.9311718323177037,12
4180,Case180,train,1,2,L,J,False,3792172.0,risk_normal,1,0.922398529141504,10
4181,Case180,train,2,3,J,B,False,3790746.0,risk_normal,1,0.9214691924657307,1
4182,Case180,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4183,Case1800,val,0,1,A,L,False,3283453.0,risk_normal,1,0.5908619061662306,12
4184,Case1800,val,1,2,L,J,False,3283437.0,risk_normal,1,0.5908514788262499,10
4185,Case1800,val,2,3,J,B,False,3283377.0,risk_normal,1,0.5908123763013226,1
4186,Case1800,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4187,Case1801,train,0,1,A,L,False,3801785.0,risk_normal,1,0.9286634053436142,12
4188,Case1801,train,1,2,L,J,False,3746693.0,risk_normal,1,0.8927594669553217,10
4189,Case1801,train,2,3,J,B,False,3371727.0,risk_normal,1,0.648390844256845,1
4190,Case1801,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4191,Case1802,train,0,1,A,L,False,3452874.0,risk_normal,1,0.701275054094839,12
4192,Case1802,train,1,2,L,J,False,3452696.0,risk_normal,1,0.7011590499375546,10
4193,Case1802,train,2,3,J,B,False,3167593.0,risk_normal,1,0.5153549305315183,1
4194,Case1802,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4195,Case1803,train,0,1,A,A,False,3860698.0,risk_normal,1,0.9670575228610301,0
4196,Case1803,train,1,2,A,L,False,3256519.0,risk_normal,1,0.5733087827263432,12
4197,Case1803,train,2,3,L,N,False,2998552.0,risk_normal,1,0.4051894319274496,14
4198,Case1803,train,3,4,N,J,False,2997254.0,risk_normal,1,0.4043435139715213,10
4199,Case1803,train,4,5,J,B,False,1815531.0,risk_normal,1,-0.3657957037738531,1
4200,Case1803,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4201,Case1804,val,0,1,A,L,False,2851144.0,risk_normal,1,0.30912234868593685,12
4202,Case1804,val,1,2,L,J,False,2795226.0,risk_normal,1,0.2726800988711445,10
4203,Case1804,val,2,3,J,B,False,2335921.0,risk_normal,1,-0.02665298799146132,1
4204,Case1804,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4205,Case1805,train,0,1,A,L,False,2678177.0,risk_normal,1,0.19639824153412197,12
4206,Case1805,train,1,2,L,J,False,2674428.0,risk_normal,1,0.1939549854349114,10
4207,Case1805,train,2,3,J,B,False,2674378.0,risk_normal,1,0.19392239999747193,1
4208,Case1805,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4209,Case1806,train,0,1,A,L,False,4147349.0,risk_high,0,1.1538704874101922,12
4210,Case1806,train,1,2,L,N,False,4143684.0,risk_high,0,1.1514819748458798,14
4211,Case1806,train,2,3,N,L,False,4139473.0,risk_high,0,1.1487376293047287,12
4212,Case1806,train,3,4,L,J,False,4128096.0,risk_high,0,1.1413231388697542,10
4213,Case1806,train,4,5,J,B,False,4128092.0,risk_high,0,1.1413205320347592,1
4214,Case1806,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4215,Case1807,train,0,1,A,L,False,4061371.0,risk_high,0,1.0978378726067974,12
4216,Case1807,train,1,2,L,J,False,4061336.0,risk_high,0,1.0978150628005898,10
4217,Case1807,train,2,3,J,B,False,4061286.0,risk_high,0,1.0977824773631504,1
4218,Case1807,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4219,Case1808,train,0,1,A,L,False,2851235.0,risk_normal,1,0.3091816541820767,12
4220,Case1808,train,1,2,L,J,False,2791721.0,risk_normal,1,0.27039585970663854,10
4221,Case1808,train,2,3,J,B,False,2781442.0,risk_normal,1,0.26369694547783473,1
4222,Case1808,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4223,Case1809,train,0,1,A,L,False,3208835.0,risk_normal,1,0.5422327027490809,12
4224,Case1809,train,1,2,L,J,False,1297145.0,risk_normal,1,-0.7036323952236714,10
4225,Case1809,train,2,3,J,B,False,1296018.0,risk_normal,1,-0.7043668709835568,1
4226,Case1809,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4227,Case181,test,0,1,A,J,False,2855335.0,risk_normal,1,0.31185366005211224,10
4228,Case181,test,1,2,J,B,False,2756791.0,risk_normal,1,0.2476316731114331,1
4229,Case181,test,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4230,Case1810,train,0,1,A,L,False,4581446.0,risk_high,0,1.4367753001333208,12
4231,Case1810,train,1,2,L,N,False,3963336.0,risk_high,0,1.033947605419252,14
4232,Case1810,train,2,3,N,J,False,3873990.0,risk_high,0,0.9757200355499356,10
4233,Case1810,train,3,4,J,B,False,3267185.0,risk_high,0,0.5802599082409284,1
4234,Case1810,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4235,Case1811,train,0,1,A,L,False,3283670.0,risk_normal,1,0.5910033269647178,12
4236,Case1811,train,1,2,L,J,False,3283597.0,risk_normal,1,0.5909557522260561,10
4237,Case1811,train,2,3,J,B,False,3192648.0,risk_normal,1,0.5316834932324307,1
4238,Case1811,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4239,Case1812,test,0,1,A,L,False,2850420.0,risk_normal,1,0.3086505115518135,12
4240,Case1812,test,1,2,L,J,False,1299870.0,risk_normal,1,-0.7018564888832209,10
4241,Case1812,test,2,3,J,B,False,1296017.0,risk_normal,1,-0.7043675226923056,1
4242,Case1812,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4243,Case1813,val,0,1,A,L,False,3728750.0,risk_normal,1,0.8810658568757979,12
4244,Case1813,val,1,2,L,N,False,1827034.0,risk_normal,1,-0.35829909803653137,14
4245,Case1813,val,2,3,N,J,False,1562404.0,risk_normal,1,-0.5307607842286072,10
4246,Case1813,val,3,4,J,B,False,1299613.0,risk_normal,1,-0.7020239780316597,1
4247,Case1813,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4248,Case1814,val,0,1,A,L,False,4578900.0,risk_high,0,1.4351160496589035,12
4249,Case1814,val,1,2,L,N,False,2845391.0,risk_high,0,0.30537306825415284,14
4250,Case1814,val,2,3,N,J,False,2322778.0,risk_high,0,-0.03521839607679727,10
4251,Case1814,val,3,4,J,B,False,1296011.0,risk_high,0,-0.7043714329447983,1
4252,Case1814,val,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4253,Case1815,val,0,1,A,L,False,2765141.0,risk_normal,1,0.25307344116382263,12
4254,Case1815,val,1,2,L,J,False,2681958.0,risk_normal,1,0.19886235231329377,10
4255,Case1815,val,2,3,J,B,False,2595374.0,risk_normal,1,0.14243480200813302,1
4256,Case1815,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4257,Case1816,train,0,1,A,A,False,3987261.0,risk_high,0,1.0495397372340327,0
4258,Case1816,train,1,2,A,L,False,3987244.0,risk_high,0,1.0495286581853034,12
4259,Case1816,train,2,3,L,N,False,3984474.0,risk_high,0,1.0477234249511573,14
4260,Case1816,train,3,4,N,L,False,3983631.0,risk_high,0,1.0471740344759282,12
4261,Case1816,train,4,5,L,J,False,3971100.0,risk_high,0,1.039007472144851,10
4262,Case1816,train,5,6,J,L,False,3971073.0,risk_high,0,1.0389898760086338,12
4263,Case1816,train,6,7,L,L,False,3717148.0,risk_high,0,0.8735047319723459,12
4264,Case1816,train,7,8,L,L,False,3708349.0,risk_high,0,0.8677703466917501,12
4265,Case1816,train,8,9,L,J,False,3707237.0,risk_high,0,0.8670456465630966,10
4266,Case1816,train,9,10,J,B,False,3448069.0,risk_high,0,0.6981435935569071,1
4267,Case1816,train,10,11,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4268,Case1817,train,0,1,A,L,False,3283422.0,risk_normal,1,0.590841703195018,12
4269,Case1817,train,1,2,L,J,False,3256562.0,risk_normal,1,0.5733368062025411,10
4270,Case1817,train,2,3,J,B,False,3103978.0,risk_normal,1,0.47389647847729577,1
4271,Case1817,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4272,Case1818,train,0,1,A,L,False,3287370.0,risk_normal,1,0.5934146493352377,12
4273,Case1818,train,1,2,L,J,False,3283756.0,risk_normal,1,0.5910593739171136,10
4274,Case1818,train,2,3,J,B,False,3200865.0,risk_normal,1,0.5370385840212313,1
4275,Case1818,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4276,Case1819,train,0,1,A,L,False,2678744.0,risk_normal,1,0.1967677603946854,12
4277,Case1819,train,1,2,L,J,False,2678717.0,risk_normal,1,0.1967501642584681,10
4278,Case1819,train,2,3,J,B,False,1909778.0,risk_normal,1,-0.304374109326721,1
4279,Case1819,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4280,Case182,train,0,1,A,L,False,2938133.0,risk_normal,1,0.36581384103435727,12
4281,Case182,train,1,2,L,J,False,2583908.0,risk_normal,1,0.13496230949451649,10
4282,Case182,train,2,3,J,B,False,2583628.0,risk_normal,1,0.13477983104485552,1
4283,Case182,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4284,Case1820,train,0,1,A,N,False,3091278.0,risk_normal,1,0.4656197773676734,14
4285,Case1820,train,1,2,N,L,False,3090733.0,risk_normal,1,0.4652645960995833,12
4286,Case1820,train,2,3,L,N,False,3090350.0,risk_normal,1,0.46501499164879706,14
4287,Case1820,train,3,4,N,L,False,3090341.0,risk_normal,1,0.46500912627005797,12
4288,Case1820,train,4,5,L,J,False,3004054.0,risk_normal,1,0.4087751334632876,10
4289,Case1820,train,5,6,J,L,False,3004038.0,risk_normal,1,0.40876470612330695,12
4290,Case1820,train,6,7,L,N,False,3001151.0,risk_normal,1,0.4068832229655526,14
4291,Case1820,train,7,8,N,L,False,3001098.0,risk_normal,1,0.40684868240186683,12
4292,Case1820,train,8,9,L,J,False,2415820.0,risk_normal,1,0.025417889328043904,10
4293,Case1820,train,9,10,J,L,False,2415814.0,risk_normal,1,0.02541397907555117,12
4294,Case1820,train,10,11,L,N,False,2395314.0,risk_normal,1,0.012053949725373356,14
4295,Case1820,train,11,12,N,L,False,2329706.0,risk_normal,1,-0.030703357865185958,12
4296,Case1820,train,12,13,L,J,False,1296022.0,risk_normal,1,-0.7043642641485617,10
4297,Case1820,train,13,14,J,B,False,1296013.0,risk_normal,1,-0.7043701295273007,1
4298,Case1820,train,14,15,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4299,Case1821,val,0,1,A,L,False,2937264.0,risk_normal,1,0.36524750613165946,12
4300,Case1821,val,1,2,L,N,False,2770530.0,risk_normal,1,0.25658549961104743,14
4301,Case1821,val,2,3,N,L,False,2755774.0,risk_normal,1,0.24696888531391453,12
4302,Case1821,val,3,4,L,J,False,2491628.0,risk_normal,1,0.07482262615625267,10
4303,Case1821,val,4,5,J,B,False,1649279.0,risk_normal,1,-0.4741435866775488,1
4304,Case1821,val,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4305,Case1822,train,0,1,A,L,False,2678598.0,risk_normal,1,0.1966726109173622,12
4306,Case1822,train,1,2,L,J,False,2678578.0,risk_normal,1,0.19665957674238643,10
4307,Case1822,train,2,3,J,B,False,2663402.0,risk_normal,1,0.1867692447707621,1
4308,Case1822,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4309,Case1823,train,0,1,A,L,False,2756518.0,risk_normal,1,0.24745375662301367,12
4310,Case1823,train,1,2,L,N,False,1483033.0,risk_normal,1,-0.5824875593287517,14
4311,Case1823,train,2,3,N,J,False,1314192.0,risk_normal,1,-0.6925227161830626,10
4312,Case1823,train,3,4,J,B,False,1296015.0,risk_normal,1,-0.7043688261098032,1
4313,Case1823,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4314,Case1824,train,0,1,A,J,False,5097680.0,risk_high,0,1.7732095143557447,10
4315,Case1824,train,1,2,J,B,False,5038174.0,risk_high,0,1.734428933550297,1
4316,Case1824,train,2,3,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4317,Case1825,train,0,1,A,L,False,3264156.0,risk_normal,1,0.5782858824408461,12
4318,Case1825,train,1,2,L,N,False,3193078.0,risk_normal,1,0.53196372799441,14
4319,Case1825,train,2,3,N,J,False,2568716.0,risk_normal,1,0.12506155018291154,10
4320,Case1825,train,3,4,J,B,False,1296014.0,risk_normal,1,-0.704369477818552,1
4321,Case1825,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4322,Case1826,train,0,1,A,L,False,2652972.0,risk_normal,1,0.17997192252089114,12
4323,Case1826,train,1,2,L,N,False,1296330.0,risk_normal,1,-0.7041635378539346,14
4324,Case1826,train,2,3,N,J,False,1296058.0,risk_normal,1,-0.7043408026336052,10
4325,Case1826,train,3,4,J,B,False,1292415.0,risk_normal,1,-0.7067149776054441,1
4326,Case1826,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4327,Case1827,train,0,1,A,L,False,2851362.0,risk_normal,1,0.30926442119317293,12
4328,Case1827,train,1,2,L,J,False,2851348.0,risk_normal,1,0.30925529727068984,10
4329,Case1827,train,2,3,J,B,False,1365870.0,risk_normal,1,-0.6588437114631363,1
4330,Case1827,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4331,Case1828,train,0,1,A,L,False,3339300.0,risk_normal,1,0.6272578846598589,12
4332,Case1828,train,1,2,L,J,False,3012087.0,risk_normal,1,0.4140103098423109,10
4333,Case1828,train,2,3,J,B,False,1296017.0,risk_normal,1,-0.7043675226923056,1
4334,Case1828,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4335,Case1829,val,0,1,A,L,False,3974857.0,risk_normal,1,1.0414559419140519,12
4336,Case1829,val,1,2,L,J,False,3971079.0,risk_normal,1,1.0389937862611265,10
4337,Case1829,val,2,3,J,B,False,3957584.0,risk_normal,1,1.0301989766962167,1
4338,Case1829,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4339,Case183,val,0,1,F,A,False,3196901.0,risk_normal,1,0.5344552105410311,0
4340,Case183,val,1,2,A,L,False,3136603.0,risk_normal,1,0.49515847640654215,12
4341,Case183,val,2,3,L,J,False,2793273.0,risk_normal,1,0.2714073116847593,10
4342,Case183,val,3,4,J,B,False,2793141.0,risk_normal,1,0.2713212861299191,1
4343,Case183,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4344,Case1830,val,0,1,A,L,False,2678915.0,risk_normal,1,0.19687920259072836,12
4345,Case1830,val,1,2,L,J,False,2657597.0,risk_normal,1,0.18298607548404103,10
4346,Case1830,val,2,3,J,L,False,2160669.0,risk_normal,1,-0.14086624963425945,12
4347,Case1830,val,3,4,L,J,False,2145196.0,risk_normal,1,-0.15095013910427416,10
4348,Case1830,val,4,5,J,B,False,2140568.0,risk_normal,1,-0.15396624719367039,1
4349,Case1830,val,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4350,Case1831,val,0,1,A,L,False,2945581.0,risk_normal,1,0.37066776779533894,12
4351,Case1831,val,1,2,L,N,False,2707591.0,risk_normal,1,0.21556760267100636,14
4352,Case1831,val,2,3,N,J,False,2707178.0,risk_normal,1,0.21529844695775643,10
4353,Case1831,val,3,4,J,B,False,1296015.0,risk_normal,1,-0.7043688261098032,1
4354,Case1831,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4355,Case1832,test,0,1,A,L,False,3197069.0,risk_normal,1,0.5345646976108276,12
4356,Case1832,test,1,2,L,N,False,3196918.0,risk_normal,1,0.5344662895897604,14
4357,Case1832,test,2,3,N,L,False,3119938.0,risk_normal,1,0.48429775010797077,12
4358,Case1832,test,3,4,L,J,False,2951853.0,risk_normal,1,0.3747552850677445,10
4359,Case1832,test,4,5,J,B,False,2951838.0,risk_normal,1,0.3747455094365127,1
4360,Case1832,test,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4361,Case1833,train,0,1,A,L,False,3024130.0,risk_normal,1,0.4218588383039788,12
4362,Case1833,train,1,2,L,J,False,2960180.0,risk_normal,1,0.3801820638189119,10
4363,Case1833,train,2,3,J,B,False,2953157.0,risk_normal,1,0.37560511327616564,1
4364,Case1833,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4365,Case1834,test,0,1,A,L,False,3798329.0,risk_normal,1,0.9264110999077989,12
4366,Case1834,test,1,2,L,J,False,3798288.0,risk_normal,1,0.9263843798490985,10
4367,Case1834,test,2,3,J,B,False,3107584.0,risk_normal,1,0.47624654022542945,1
4368,Case1834,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4369,Case1835,train,0,1,A,L,False,2679026.0,risk_normal,1,0.19695154226184397,12
4370,Case1835,train,1,2,L,J,False,2410880.0,risk_normal,1,0.022198448109025444,10
4371,Case1835,train,2,3,J,B,False,1961080.0,risk_normal,1,-0.27094014709633946,1
4372,Case1835,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4373,Case1836,train,0,1,A,L,False,3801799.0,risk_normal,1,0.9286725292660972,12
4374,Case1836,train,1,2,L,J,False,3606027.0,risk_normal,1,0.8010862040981456,10
4375,Case1836,train,2,3,J,B,False,3351728.0,risk_normal,1,0.6353573209898106,1
4376,Case1836,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4377,Case1837,train,0,1,A,L,False,3801878.0,risk_normal,1,0.9287240142572516,12
4378,Case1837,train,1,2,L,J,False,3738263.0,risk_normal,1,0.8872655622030291,10
4379,Case1837,train,2,3,J,B,False,3737766.0,risk_normal,1,0.8869416629548809,1
4380,Case1837,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4381,Case1838,test,0,1,A,L,False,2678939.0,risk_normal,1,0.1968948436006993,12
4382,Case1838,test,1,2,L,J,False,2678929.0,risk_normal,1,0.19688832651321142,10
4383,Case1838,test,2,3,J,B,False,2651804.0,risk_normal,1,0.1792107267023054,1
4384,Case1838,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4385,Case1839,train,0,1,A,A,False,4497196.0,risk_high,0,1.381868838047834,0
4386,Case1839,train,1,2,A,L,False,3996070.0,risk_high,0,1.0552806396021164,12
4387,Case1839,train,2,3,L,N,False,3995511.0,risk_high,0,1.0549163344115433,14
4388,Case1839,train,3,4,N,J,False,3113782.0,risk_high,0,0.4802858310504247,10
4389,Case1839,train,4,5,J,B,False,2594649.0,risk_high,0,0.14196231316526087,1
4390,Case1839,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4391,Case184,train,0,1,A,L,False,3481758.0,risk_normal,1,0.7200990095948652,12
4392,Case184,train,1,2,L,L,False,3480306.0,risk_normal,1,0.7191527284916234,12
4393,Case184,train,2,3,L,N,False,3372925.0,risk_normal,1,0.6491715913378944,14
4394,Case184,train,3,4,N,J,False,3306012.0,risk_normal,1,0.6055638038301652,10
4395,Case184,train,4,5,J,B,False,1296019.0,risk_normal,1,-0.704366219274808,1
4396,Case184,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4397,Case1840,train,0,1,A,A,False,2682517.0,risk_normal,1,0.19922665750386692,0
4398,Case1840,train,1,2,A,L,False,2682419.0,risk_normal,1,0.1991627900464856,12
4399,Case1840,train,2,3,L,J,False,2682409.0,risk_normal,1,0.1991562729589977,10
4400,Case1840,train,3,4,J,B,False,2682097.0,risk_normal,1,0.19895293982937548,1
4401,Case1840,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4402,Case1841,train,0,1,A,L,False,4387380.0,risk_high,0,1.3103007900908032,12
4403,Case1841,train,1,2,L,J,False,4387317.0,risk_high,0,1.3102597324396297,10
4404,Case1841,train,2,3,J,B,False,3026682.0,risk_high,0,0.4235219990308887,1
4405,Case1841,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
4406,Case1842,val,0,1,A,L,False,3798338.0,risk_normal,1,0.9264169652865379,12
4407,Case1842,val,1,2,L,J,False,3788636.0,risk_normal,1,0.9200940870057855,10
4408,Case1842,val,2,3,J,B,False,2657770.0,risk_normal,1,0.18309882109758155,1
4409,Case1842,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4410,Case1843,train,0,1,A,A,False,2673590.0,risk_normal,1,0.19340885350342607,0
4411,Case1843,train,1,2,A,J,False,1371348.0,risk_normal,1,-0.6552736509372693,10
4412,Case1843,train,2,3,J,B,False,1296020.0,risk_normal,1,-0.7043655675660593,1
4413,Case1843,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4414,Case1844,val,0,1,A,L,False,2856080.0,risk_normal,1,0.31233918306996017,12
4415,Case1844,val,1,2,L,N,False,1655453.0,risk_normal,1,-0.4701199368625245,14
4416,Case1844,val,2,3,N,J,False,1564559.0,risk_normal,1,-0.5293563518749665,10
4417,Case1844,val,3,4,J,B,False,1390770.0,risk_normal,1,-0.6426161636182862,1
4418,Case1844,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
4419,Case1845,train,0,1,A,L,False,3197508.0,risk_normal,1,0.534850797751546,12
4420,Case1845,train,1,2,L,L,False,3197491.0,risk_normal,1,0.5348397187028167,12
4421,Case1845,train,2,3,L,L,False,3197459.0,risk_normal,1,0.5348188640228554,12
